index,company_id,company_name,total,handled,valuable,ICP,domain,institution
1251,厦门二五八网络科技集团股份有限公司,https://www.butian.net/Company/60586,15,9,0,闽ICP备13004310号-167,www.youlide.com,企业
1252,安仁门户,https://www.butian.net/Company/60583,2,2,0,N/A,N/A,N/A
1253,济南市工商行政管理局,https://www.butian.net/Company/60582,2,0,0,鲁ICP备07017732号-2,www.jnjgfw.gov.cn,政府机关
1254,晋城人才网,https://www.butian.net/Company/60579,9,5,0,N/A,N/A,N/A
1255,芜湖市人力资源和社会保障局,https://www.butian.net/Company/60578,3,2,0,皖ICP备18010155号-1,www.rsj.wuhu.gov.cn,政府机关
1256,江西省就业服务管理局,https://www.butian.net/Company/60576,1,1,0,N/A,N/A,N/A
1257,桂东县,https://www.butian.net/Company/60574,0,0,0,N/A,N/A,N/A
1258,宣城市人力资源保障局,https://www.butian.net/Company/60572,4,1,0,N/A,N/A,N/A
1259,海迈科技股份有限公司,https://www.butian.net/Company/60568,11,9,0,N/A,N/A,N/A
1260,吉林省旅游信息中心,https://www.butian.net/Company/60567,4,3,0,N/A,N/A,N/A
1261,塔城市人民政府网,https://www.butian.net/Company/60566,6,5,0,N/A,N/A,N/A
1262,安徽省环境保护厅,https://www.butian.net/Company/60563,8,3,0,N/A,N/A,N/A
1263,兰花交易网,https://www.butian.net/Company/60561,4,1,0,N/A,N/A,N/A
1264,北京华品博睿网络技术有限公司,https://www.butian.net/Company/60560,6,5,0,京ICP备14013441号-19,www.careersciencelab.com,企业
1265,浙江大学继续教育学院,https://www.butian.net/Company/60557,1,0,0,N/A,N/A,N/A
1266,天意有福科技股份有限公司,https://www.butian.net/Company/60556,25,25,1,粤ICP备12049978号-11,www.yunyinshua.com,企业
1267,上海伍贤信息技术股份有限公司,https://www.butian.net/Company/60554,19,0,0,沪ICP备10200728号-1,www.51helpdesk.com.cn,企业
1268,三亚人才网,https://www.butian.net/Company/60553,16,3,0,N/A,N/A,N/A
1269,无锡聚才网,https://www.butian.net/Company/60552,4,1,0,N/A,N/A,N/A
1270,无锡网聚人才信息科技有限公司,https://www.butian.net/Company/60549,20,9,0,苏ICP备10050222号-16,www.job250.com,企业
1271,中路财产保险股份有限公司,https://www.butian.net/Company/60548,0,0,0,鲁ICP备14030797号-2,www.zhlic.com.cn,企业
1272,紫金农商银行股份有限公司,https://www.butian.net/Company/60547,7,7,0,N/A,N/A,N/A
1273,ThinkCMF,https://www.butian.net/Company/60535,2,0,0,N/A,N/A,N/A
1274,Z-Blog,https://www.butian.net/Company/60533,1,1,0,N/A,N/A,N/A
1275,上海云蟾数码科技有限公司,https://www.butian.net/Company/60532,13,4,0,沪ICP备16014307号-5,www.talismanom.com,企业
1276,上海英方软件股份有限公司,https://www.butian.net/Company/60527,24,16,1,沪ICP备12000492号-1,www.info2soft.com,企业
1277,衡阳市人社局,https://www.butian.net/Company/60526,0,0,0,N/A,N/A,N/A
1278,余杭区政府,https://www.butian.net/Company/60525,11,7,0,N/A,N/A,N/A
1279,资阳市人力资源和社会保障局,https://www.butian.net/Company/60523,3,3,0,蜀ICP备2021023525号-1,www.srsj.ziyang.gov.cn,政府机关
1280,朝阳区社会保险基金管理中心,https://www.butian.net/Company/60521,5,2,0,N/A,N/A,N/A
1281,玉环市社会保险事业管理中心,https://www.butian.net/Company/60516,1,1,0,N/A,N/A,N/A
1282,山东省人民检察院,https://www.butian.net/Company/60515,8,4,0,鲁ICP备20025527号-2,www.sdrmjcy.cn,政府机关
1283,深圳市财富趋势科技股份有限公司,https://www.butian.net/Company/60513,10,10,1,粤ICP备14046812号-2,www.icfqs.com,企业
1284,浙江邮电职业技术学院,https://www.butian.net/Company/60511,3,3,0,N/A,N/A,N/A
1285,熊猫直播,https://www.butian.net/Company/60510,1,0,0,N/A,N/A,N/A
1286,北京市朝阳区卫生和计划生育监督所,https://www.butian.net/Company/60508,2,1,0,N/A,N/A,N/A
1287,中国兰花交易网,https://www.butian.net/Company/60507,16,0,0,N/A,N/A,N/A
1288,ctcms,https://www.butian.net/Company/60506,11,0,0,N/A,N/A,N/A
1289,宁波江北区财政局,https://www.butian.net/Company/60504,2,1,0,N/A,N/A,N/A
1290,omegatravel,https://www.butian.net/Company/60502,8,0,0,N/A,N/A,N/A
1291,山西建筑职业技术学院,https://www.butian.net/Company/60501,7,7,0,N/A,N/A,N/A
1292,湖南省体育局体育彩票管理中心,https://www.butian.net/Company/60497,1,0,0,湘ICP备14000593号-1,www.hnticai.com,事业单位
1293,山东银座信息科技有限公司,https://www.butian.net/Company/60496,17,1,0,N/A,N/A,N/A
1294,湖北省楚天云有限公司,https://www.butian.net/Company/60495,24,19,1,鄂ICP备16010178号-8,www.chutianyun.com.cn,企业
1295,上海市新闻出版局,https://www.butian.net/Company/60493,5,3,0,N/A,N/A,N/A
1296,一亩田,https://www.butian.net/Company/60491,2,1,0,N/A,N/A,N/A
1297,东华软件股份公司,https://www.butian.net/Company/60487,49,0,0,京ICP备09088797号-19,www.东华软件.网址,企业
1298,佛山市云迈电子商务有限公司,https://www.butian.net/Company/60484,43,38,1,粤ICP备17022096号-3,www.ff25.com,企业
1299,常州市教育科学研究院,https://www.butian.net/Company/60482,7,0,0,苏ICP备05086717号-2,www.czedu.com.cn,事业单位
1300,深圳维盟科技股份有限公司,https://www.butian.net/Company/60481,40,31,1,N/A,N/A,N/A
1301,中国邮政速递物流股份有限公司广东省分公司,https://www.butian.net/Company/60480,38,7,0,粤ICP备15109893号-8,202.105.44.28,企业
1302,德州文明网,https://www.butian.net/Company/60477,1,0,0,N/A,N/A,N/A
1303,深圳爱问科技股份有限公司,https://www.butian.net/Company/60476,10,0,0,N/A,N/A,N/A
1304,德州市文明办,https://www.butian.net/Company/60475,3,3,0,N/A,N/A,N/A
1305,鲸准,https://www.butian.net/Company/60473,4,0,0,N/A,N/A,N/A
1306,复星医药,https://www.butian.net/Company/60472,14,0,0,N/A,N/A,N/A
1307,湖北宜都网,https://www.butian.net/Company/60471,5,1,0,N/A,N/A,N/A
1308,华海财产保险股份有限公司,https://www.butian.net/Company/60467,28,0,0,鲁ICP备15019678号-3,www.huahaibaoxian.cn,企业
1309,长沙医学院,https://www.butian.net/Company/60466,42,42,1,湘ICP备09028508号-1,www.csmu.edu.cn,民办非企业单位
1310,兰州市住房保障和房产管理局,https://www.butian.net/Company/60464,5,0,0,N/A,N/A,N/A
1311,山东海科化工集团有限公司,https://www.butian.net/Company/60460,36,36,1,N/A,N/A,N/A
1312,华中师范大学信息化办公室,https://www.butian.net/Company/60457,1,1,0,N/A,N/A,N/A
1313,中国音乐学院,https://www.butian.net/Company/60455,20,0,0,京ICP备13044071号-5,www.msccmusic.com,事业单位
1314,长丰县人民政府,https://www.butian.net/Company/60452,9,8,0,N/A,N/A,N/A
1315,川财证券,https://www.butian.net/Company/60449,0,0,0,N/A,N/A,N/A
1316,趣店集团,https://www.butian.net/Company/60448,0,0,0,N/A,N/A,N/A
1317,共青团北京市委员会,https://www.butian.net/Company/60446,1,1,0,N/A,N/A,N/A
1318,中国移动通信集团湖北有限公司,https://www.butian.net/Company/60441,1,0,0,鄂ICP备13005056号-18,www.hb-ecloud.com,企业
1319,达州市人民政府门户网,https://www.butian.net/Company/60440,6,0,0,N/A,N/A,N/A
1320,山西财经大学,https://www.butian.net/Company/60438,64,59,1,晋ICP备05000470号-1,www.sxufe.edu.cn,事业单位
1321,晋商消费金融股份有限公司,https://www.butian.net/Company/60436,1,0,0,晋ICP备16003363号-1,www.jcfc.cn,企业
1322,首约科技有限责任公司,https://www.butian.net/Company/60435,12,1,0,N/A,N/A,N/A
1323,广东健客医药有限公司,https://www.butian.net/Company/60434,14,4,0,N/A,N/A,N/A
1324,北京市海淀区教育科学研究院,https://www.butian.net/Company/60433,5,1,0,京ICP备17018430号-27,www.hdjky.org.cn,事业单位
1325,湖南出入境检验检疫局,https://www.butian.net/Company/60432,1,1,0,N/A,N/A,N/A
1326,北京邦融汇金融信息服务有限公司,https://www.butian.net/Company/60430,1,0,0,京ICP备15008092号-1,www.bangronghui.com,企业
1327,新乐市人民政府,https://www.butian.net/Company/60429,0,0,0,N/A,N/A,N/A
1328,上海亿速网络科技有限公司,https://www.butian.net/Company/60428,60,51,1,N/A,N/A,N/A
1329,上海西默通信技术有限公司,https://www.butian.net/Company/60427,3,0,0,N/A,N/A,N/A
1330,金川集团,https://www.butian.net/Company/60419,27,11,1,N/A,N/A,N/A
1331,武汉好医家科技有限公司,https://www.butian.net/Company/60417,6,6,0,鄂ICP备13007898号-1,www.haoyicn.cn,企业
1332,江苏省南通第一中学,https://www.butian.net/Company/60416,3,1,0,苏ICP备15012416号-1,www.jsntyz.edu.cn,事业单位
1333,顺电网上商城,https://www.butian.net/Company/60415,38,37,1,N/A,N/A,N/A
1334,北京众嘉禾励科技有限公司,https://www.butian.net/Company/60409,1,0,0,N/A,N/A,N/A
1335,华龙区财政局,https://www.butian.net/Company/60408,1,1,0,N/A,N/A,N/A
1336,上海金运网络科技有限公司,https://www.butian.net/Company/60407,19,0,0,N/A,N/A,N/A
1337,上海百仕瑞,https://www.butian.net/Company/60404,8,0,0,N/A,N/A,N/A
1338,广东村村通科技有限公司,https://www.butian.net/Company/60403,1,0,0,N/A,N/A,N/A
1339,江西财经大学团委,https://www.butian.net/Company/60402,3,0,0,N/A,N/A,N/A
1340,宁波银行,https://www.butian.net/Company/60401,5,0,0,N/A,N/A,N/A
1341,蓝鸥科技,https://www.butian.net/Company/60400,4,2,0,N/A,N/A,N/A
1342,蓝鸥,https://www.butian.net/Company/60399,1,0,0,N/A,N/A,N/A
1343,学者网,https://www.butian.net/Company/60398,13,6,0,N/A,N/A,N/A
1344,河北省食品药品监督管理局,https://www.butian.net/Company/60396,27,7,0,N/A,N/A,N/A
1345,北京一路魔方科技有限公司,https://www.butian.net/Company/60390,3,1,0,京ICP备16020273号-1,www.jrmf360.com,企业
1346,四川省地方税务局,https://www.butian.net/Company/60389,90,33,1,N/A,N/A,N/A
1347,赫基集团,https://www.butian.net/Company/60388,6,1,0,N/A,N/A,N/A
1348,陕西省地税局,https://www.butian.net/Company/60386,6,0,0,N/A,N/A,N/A
1349,北京恒业创达科技有限公司,https://www.butian.net/Company/60385,6,0,0,京ICP备16046032号-2,www.yunapps.net,企业
1350,傲天,https://www.butian.net/Company/60384,6,3,0,N/A,N/A,N/A
1351,云南财经大学,https://www.butian.net/Company/60381,21,7,0,滇ICP备17008047号-2,www.ynufe.cloud,事业单位
1352,吉林省长白山保护开发区管理委员会,https://www.butian.net/Company/60376,8,5,0,吉ICP备09009886号-1,www.changbaishan.gov.cn,政府机关
1353,河南礼恰网络科技有限公司,https://www.butian.net/Company/60374,5,5,0,豫ICP备17007452号-8,www.jingyeyunbiji.com,企业
1354,湖南自考网,https://www.butian.net/Company/60373,2,0,0,N/A,N/A,N/A
1355,罗盘,https://www.butian.net/Company/60372,9,2,0,N/A,N/A,N/A
1356,广东锐进广告有限公司,https://www.butian.net/Company/60368,6,6,0,粤ICP备14090946号-1,www.3618med.com,企业
1357,上海联启,https://www.butian.net/Company/60367,7,0,0,N/A,N/A,N/A
1358,山东小鸭集团有限责任公司,https://www.butian.net/Company/60366,14,13,1,鲁ICP备10021990号-3,221.214.120.42,企业
1359,中证机构间报价系统,https://www.butian.net/Company/60365,4,3,0,N/A,N/A,N/A
1360,云企网络,https://www.butian.net/Company/60364,8,3,0,N/A,N/A,N/A
1361,大连艺术学院,https://www.butian.net/Company/60363,19,0,0,辽ICP备13001600号-1,www.dac.edu.cn,民办非企业单位
1362,海外网传媒有限公司,https://www.butian.net/Company/60361,3,3,0,京ICP备12041252号-1,www.haiwainet.cn,企业
1363,马鞍山市信息化管理办公室,https://www.butian.net/Company/60358,4,0,0,N/A,N/A,N/A
1364,安徽省商务厅走出去,https://www.butian.net/Company/60356,2,0,0,N/A,N/A,N/A
1365,沭阳网,https://www.butian.net/Company/60355,3,2,0,N/A,N/A,N/A
1366,北京我乐视界,https://www.butian.net/Company/60354,5,2,0,N/A,N/A,N/A
1367,杭州星巢网络科技有限公司,https://www.butian.net/Company/60353,10,2,0,N/A,N/A,N/A
1368,飞客茶馆旅行网,https://www.butian.net/Company/60351,11,11,1,N/A,N/A,N/A
1369,安徽省商务厅,https://www.butian.net/Company/60349,5,0,0,皖ICP备10003115号-12,www.gg.ah.gov.cn,政府机关
1370,蓝鸥科技有限公司,https://www.butian.net/Company/60347,4,0,0,N/A,N/A,N/A
1371,上海电子信息职业技术学院,https://www.butian.net/Company/60345,15,10,1,沪ICP备08109476号-2,www.stiei.edu.cn,事业单位
1372,南方医科大学,https://www.butian.net/Company/60344,28,22,1,粤ICP备05084331号-5,www.smu-donation.com,事业单位
1373,安徽文华软件信息科技有限公司,https://www.butian.net/Company/60343,5,4,0,皖ICP备17003313号-6,www.cfcfish.com,企业
1374,九江学院,https://www.butian.net/Company/60342,35,0,0,赣ICP备10004574号-1,www.jju.edu.cn,事业单位
1375,广州广电计量检测股份有限公司,https://www.butian.net/Company/60340,21,1,0,N/A,N/A,N/A
1376,北京中车宝联科技有限公司,https://www.butian.net/Company/60339,1,0,0,N/A,N/A,N/A
1377,飞牛网,https://www.butian.net/Company/60337,3,1,0,N/A,N/A,N/A
1378,派博在线（北京）科技有限责任公司,https://www.butian.net/Company/60336,9,0,0,京ICP备05010496号-2,www.paizhe.cn,企业
1379,安润金融,https://www.butian.net/Company/60335,17,3,0,N/A,N/A,N/A
1380,百丽吧,https://www.butian.net/Company/60332,3,1,0,N/A,N/A,N/A
1381,山西省人力资源和社会保障厅,https://www.butian.net/Company/60330,12,12,1,N/A,N/A,N/A
1382,妈妈说,https://www.butian.net/Company/60328,23,20,1,N/A,N/A,N/A
1383,龙虎网,https://www.butian.net/Company/60327,8,0,0,N/A,N/A,N/A
1384,上海报业集团,https://www.butian.net/Company/60325,8,3,0,沪ICP备13038980号-1,www.sumg.com.cn,事业单位
1385,四川工商学院,https://www.butian.net/Company/60324,20,3,0,蜀ICP备05001554号-1,www.scgsxy.com,民办非企业单位
1386,广州铁职院,https://www.butian.net/Company/60319,13,5,0,N/A,N/A,N/A
1387,北京首都国际机场股份有限公司,https://www.butian.net/Company/60318,0,0,0,京ICP备05037263号-1,www.bcia.com.cn,个人
1388,浙江省政务服务网,https://www.butian.net/Company/60315,22,22,1,N/A,N/A,N/A
1389,宁夏安监局,https://www.butian.net/Company/60312,3,0,0,N/A,N/A,N/A
1390,首都经济贸易大学,https://www.butian.net/Company/60309,3,3,0,京ICP备05004629号-1,www.cueb.edu.cn,事业单位
1391,谷谷交易平台,https://www.butian.net/Company/60308,0,0,0,N/A,N/A,N/A
1392,黄山人力资源和社会保障局,https://www.butian.net/Company/60307,2,0,0,N/A,N/A,N/A
1393,安徽新媒体集团有限公司,https://www.butian.net/Company/60306,6,2,0,皖B2-20080023-34,www.ahxnyqc.com,企业
1394,湖南工业大学,https://www.butian.net/Company/60305,15,15,1,湘ICP备13010630号-1,www.hut.edu.cn,事业单位
1395,嘉兴市统计局,https://www.butian.net/Company/60304,5,2,0,浙ICP备2022006977号-1,www.tjj.jiaxing.gov.cn,政府机关
1396,金川集团股份有限公司,https://www.butian.net/Company/60303,47,19,1,陇ICP备13000713号-1,www.jnmc.com,企业
1397,苏州盖雅信息技术有限公司,https://www.butian.net/Company/60301,24,0,0,苏ICP备12047504号-22,www.landaworks.com,企业
1398,亳州市人力资源和社会保障局,https://www.butian.net/Company/60298,2,0,0,皖ICP备19014819号-1,www.rsj.bozhou.gov.cn,政府机关
1399,广西师范学院,https://www.butian.net/Company/60297,12,0,0,N/A,N/A,N/A
1400,舟山人力资源和社会保障信息中心,https://www.butian.net/Company/60294,6,0,0,N/A,N/A,N/A
1401,华信期货,https://www.butian.net/Company/60290,4,0,0,N/A,N/A,N/A
1402,江西省住房和城乡建设厅,https://www.butian.net/Company/60289,9,4,0,赣ICP备05008043号-1,www.jxjst.gov.cn,政府机关
1403,一嗨租车,https://www.butian.net/Company/60288,34,11,1,N/A,N/A,N/A
1404,哦加哦网络科技（上海）有限公司,https://www.butian.net/Company/60287,5,1,0,沪ICP备17024974号-3,www.owitho.com,企业
1405,平顶山市教育局,https://www.butian.net/Company/60285,10,2,0,N/A,N/A,N/A
1406,江苏师范大学,https://www.butian.net/Company/60282,23,0,0,苏ICP备05007135号-1,www.xznu.edu.cn,事业单位
1407,北京经纬信息技术公司,https://www.butian.net/Company/60280,7,1,0,N/A,N/A,N/A
1408,华东政法大学,https://www.butian.net/Company/60279,21,0,0,沪ICP备05003395号-1,www.ecupl.edu.cn,事业单位
1409,徐州市国土资源局,https://www.butian.net/Company/60277,4,0,0,N/A,N/A,N/A
1410,合力贷（北京）科技有限公司,https://www.butian.net/Company/60275,2,0,0,N/A,N/A,N/A
1411,上海石化工业学校,https://www.butian.net/Company/60274,9,2,0,N/A,N/A,N/A
1412,广东省交通运输厅,https://www.butian.net/Company/60273,17,0,0,粤ICP备2022083830号-11,www.djys.gdcd.gov.cn,政府机关
1413,浙江理工大学,https://www.butian.net/Company/60270,44,41,1,浙ICP备10006424号-1,www.zstu.edu.cn,事业单位
1414,郑州索特信息技术有限公司,https://www.butian.net/Company/60269,10,0,0,豫ICP备09001013号-6,www.zzstxx.com,企业
1415,江苏省南京市中级人民法院,https://www.butian.net/Company/60268,2,0,0,N/A,N/A,N/A
1416,广州视源股份有限公司,https://www.butian.net/Company/60266,15,15,1,N/A,N/A,N/A
1417,郑州轻工业学院,https://www.butian.net/Company/60265,18,1,0,N/A,N/A,N/A
1418,中青奇未,https://www.butian.net/Company/60264,1,0,0,N/A,N/A,N/A
1419,湖北省科技厅,https://www.butian.net/Company/60263,4,0,0,N/A,N/A,N/A
1420,徐州市教育局,https://www.butian.net/Company/60261,4,0,0,苏ICP备17067521号-3,www.jyj.xz.gov.cn,政府机关
